,timestamp,customer_id,location
1000,07:50:00,6,checkout
1001,07:50:00,7,checkout
1002,07:50:00,8,checkout
1003,07:50:00,9,checkout
1004,07:50:00,10,checkout
1005,07:50:00,11,checkout
1006,07:50:00,12,checkout
1007,07:50:00,13,checkout
1008,07:50:00,14,checkout
1009,07:50:00,15,checkout
1010,07:50:00,16,checkout
1011,07:50:00,17,checkout
1012,07:50:00,18,checkout
1013,07:50:00,19,drinks
1014,07:50:00,20,checkout
1015,07:50:00,21,checkout
1016,07:50:00,22,checkout
1017,07:50:00,23,checkout
1018,07:50:00,24,checkout
1019,07:50:00,25,checkout
1020,07:50:00,26,checkout
1021,07:50:00,27,checkout
1022,07:50:00,28,checkout
1023,07:50:00,29,checkout
1024,07:50:00,30,checkout
1025,07:50:00,31,checkout
1026,07:50:00,32,checkout
1027,07:50:00,33,checkout
1028,07:50:00,34,checkout
1029,07:50:00,35,checkout
1030,07:50:00,36,checkout
1031,07:50:00,37,fruit
1032,07:50:00,38,checkout
1033,07:50:00,39,dairy
1034,07:50:00,40,checkout
1035,07:50:00,41,fruit
1036,07:50:00,42,dairy
1037,07:50:00,43,entrance
1038,07:50:00,44,entrance
1039,07:51:00,0,checkout
1040,07:51:00,1,checkout
1041,07:51:00,2,checkout
1042,07:51:00,3,checkout
1043,07:51:00,4,checkout
1044,07:51:00,5,checkout
1045,07:51:00,6,checkout
1046,07:51:00,7,checkout
1047,07:51:00,8,checkout
1048,07:51:00,9,checkout
1049,07:51:00,10,checkout
1050,07:51:00,11,checkout
1051,07:51:00,12,checkout
1052,07:51:00,13,checkout
1053,07:51:00,14,checkout
1054,07:51:00,15,checkout
1055,07:51:00,16,checkout
1056,07:51:00,17,checkout
1057,07:51:00,18,checkout
1058,07:51:00,19,drinks
1059,07:51:00,20,checkout
1060,07:51:00,21,checkout
1061,07:51:00,22,checkout
1062,07:51:00,23,checkout
1063,07:51:00,24,checkout
1064,07:51:00,25,checkout
1065,07:51:00,26,checkout
1066,07:51:00,27,checkout
1067,07:51:00,28,checkout
1068,07:51:00,29,checkout
1069,07:51:00,30,checkout
1070,07:51:00,31,checkout
1071,07:51:00,32,checkout
1072,07:51:00,33,checkout
1073,07:51:00,34,checkout
1074,07:51:00,35,checkout
1075,07:51:00,36,checkout
1076,07:51:00,37,checkout
1077,07:51:00,38,checkout
1078,07:51:00,39,dairy
1079,07:51:00,40,checkout
1080,07:51:00,41,checkout
1081,07:51:00,42,dairy
1082,07:51:00,43,fruit
1083,07:51:00,44,fruit
1084,07:52:00,0,checkout
1085,07:52:00,1,checkout
1086,07:52:00,2,checkout
1087,07:52:00,3,checkout
1088,07:52:00,4,checkout
1089,07:52:00,5,checkout
1090,07:52:00,6,checkout
1091,07:52:00,7,checkout
1092,07:52:00,8,checkout
1093,07:52:00,9,checkout
1094,07:52:00,10,checkout
1095,07:52:00,11,checkout
1096,07:52:00,12,checkout
1097,07:52:00,13,checkout
1098,07:52:00,14,checkout
1099,07:52:00,15,checkout
1100,07:52:00,16,checkout
1101,07:52:00,17,checkout
1102,07:52:00,18,checkout
1103,07:52:00,19,drinks
1104,07:52:00,20,checkout
1105,07:52:00,21,checkout
1106,07:52:00,22,checkout
1107,07:52:00,23,checkout
1108,07:52:00,24,checkout
1109,07:52:00,25,checkout
1110,07:52:00,26,checkout
1111,07:52:00,27,checkout
1112,07:52:00,28,checkout
1113,07:52:00,29,checkout
1114,07:52:00,30,checkout
1115,07:52:00,31,checkout
1116,07:52:00,32,checkout
1117,07:52:00,33,checkout
1118,07:52:00,34,checkout
1119,07:52:00,35,checkout
1120,07:52:00,36,checkout
1121,07:52:00,37,checkout
1122,07:52:00,38,checkout
1123,07:52:00,39,dairy
1124,07:52:00,40,checkout
1125,07:52:00,41,checkout
1126,07:52:00,42,dairy
1127,07:52:00,43,checkout
1128,07:52:00,44,fruit
1129,07:53:00,0,checkout
1130,07:53:00,1,checkout
1131,07:53:00,2,checkout
1132,07:53:00,3,checkout
1133,07:53:00,4,checkout
1134,07:53:00,5,checkout
1135,07:53:00,6,checkout
1136,07:53:00,7,checkout
1137,07:53:00,8,checkout
1138,07:53:00,9,checkout
1139,07:53:00,10,checkout
1140,07:53:00,11,checkout
1141,07:53:00,12,checkout
1142,07:53:00,13,checkout
1143,07:53:00,14,checkout
1144,07:53:00,15,checkout
1145,07:53:00,16,checkout
1146,07:53:00,17,checkout
1147,07:53:00,18,checkout
1148,07:53:00,19,drinks
1149,07:53:00,20,checkout
1150,07:53:00,21,checkout
1151,07:53:00,22,checkout
1152,07:53:00,23,checkout
1153,07:53:00,24,checkout
1154,07:53:00,25,checkout
1155,07:53:00,26,checkout
1156,07:53:00,27,checkout
1157,07:53:00,28,checkout
1158,07:53:00,29,checkout
1159,07:53:00,30,checkout
1160,07:53:00,31,checkout
1161,07:53:00,32,checkout
1162,07:53:00,33,checkout
1163,07:53:00,34,checkout
1164,07:53:00,35,checkout
1165,07:53:00,36,checkout
1166,07:53:00,37,checkout
1167,07:53:00,38,checkout
1168,07:53:00,39,fruit
1169,07:53:00,40,checkout
1170,07:53:00,41,checkout
1171,07:53:00,42,dairy
1172,07:53:00,43,checkout
1173,07:53:00,44,checkout
1174,07:53:00,45,entrance
1175,07:54:00,0,checkout
1176,07:54:00,1,checkout
1177,07:54:00,2,checkout
1178,07:54:00,3,checkout
1179,07:54:00,4,checkout
1180,07:54:00,5,checkout
1181,07:54:00,6,checkout
1182,07:54:00,7,checkout
1183,07:54:00,8,checkout
1184,07:54:00,9,checkout
1185,07:54:00,10,checkout
1186,07:54:00,11,checkout
1187,07:54:00,12,checkout
1188,07:54:00,13,checkout
1189,07:54:00,14,checkout
1190,07:54:00,15,checkout
1191,07:54:00,16,checkout
1192,07:54:00,17,checkout
1193,07:54:00,18,checkout
1194,07:54:00,19,drinks
1195,07:54:00,20,checkout
1196,07:54:00,21,checkout
1197,07:54:00,22,checkout
1198,07:54:00,23,checkout
1199,07:54:00,24,checkout
1200,07:54:00,25,checkout
1201,07:54:00,26,checkout
1202,07:54:00,27,checkout
1203,07:54:00,28,checkout
1204,07:54:00,29,checkout
1205,07:54:00,30,checkout
1206,07:54:00,31,checkout
1207,07:54:00,32,checkout
1208,07:54:00,33,checkout
1209,07:54:00,34,checkout
1210,07:54:00,35,checkout
1211,07:54:00,36,checkout
1212,07:54:00,37,checkout
1213,07:54:00,38,checkout
1214,07:54:00,39,checkout
1215,07:54:00,40,checkout
1216,07:54:00,41,checkout
1217,07:54:00,42,dairy
1218,07:54:00,43,checkout
1219,07:54:00,44,checkout
1220,07:54:00,45,dairy
1221,07:54:00,46,entrance
1222,07:55:00,0,checkout
1223,07:55:00,1,checkout
1224,07:55:00,2,checkout
1225,07:55:00,3,checkout
1226,07:55:00,4,checkout
1227,07:55:00,5,checkout
1228,07:55:00,6,checkout
1229,07:55:00,7,checkout
1230,07:55:00,8,checkout
1231,07:55:00,9,checkout
1232,07:55:00,10,checkout
1233,07:55:00,11,checkout
1234,07:55:00,12,checkout
1235,07:55:00,13,checkout
1236,07:55:00,14,checkout
1237,07:55:00,15,checkout
1238,07:55:00,16,checkout
1239,07:55:00,17,checkout
1240,07:55:00,18,checkout
1241,07:55:00,19,drinks
1242,07:55:00,20,checkout
1243,07:55:00,21,checkout
1244,07:55:00,22,checkout
1245,07:55:00,23,checkout
1246,07:55:00,24,checkout
1247,07:55:00,25,checkout
1248,07:55:00,26,checkout
1249,07:55:00,27,checkout
1250,07:55:00,28,checkout
1251,07:55:00,29,checkout
1252,07:55:00,30,checkout
1253,07:55:00,31,checkout
1254,07:55:00,32,checkout
1255,07:55:00,33,checkout
1256,07:55:00,34,checkout
1257,07:55:00,35,checkout
1258,07:55:00,36,checkout
1259,07:55:00,37,checkout
1260,07:55:00,38,checkout
1261,07:55:00,39,checkout
1262,07:55:00,40,checkout
1263,07:55:00,41,checkout
1264,07:55:00,42,dairy
1265,07:55:00,43,checkout
1266,07:55:00,44,checkout
1267,07:55:00,45,dairy
1268,07:55:00,46,fruit
1269,07:55:00,47,entrance
1270,07:56:00,0,checkout
1271,07:56:00,1,checkout
1272,07:56:00,2,checkout
1273,07:56:00,3,checkout
1274,07:56:00,4,checkout
1275,07:56:00,5,checkout
1276,07:56:00,6,checkout
1277,07:56:00,7,checkout
1278,07:56:00,8,checkout
1279,07:56:00,9,checkout
1280,07:56:00,10,checkout
1281,07:56:00,11,checkout
1282,07:56:00,12,checkout
1283,07:56:00,13,checkout
1284,07:56:00,14,checkout
1285,07:56:00,15,checkout
1286,07:56:00,16,checkout
1287,07:56:00,17,checkout
1288,07:56:00,18,checkout
1289,07:56:00,19,drinks
1290,07:56:00,20,checkout
1291,07:56:00,21,checkout
1292,07:56:00,22,checkout
1293,07:56:00,23,checkout
1294,07:56:00,24,checkout
1295,07:56:00,25,checkout
1296,07:56:00,26,checkout
1297,07:56:00,27,checkout
1298,07:56:00,28,checkout
1299,07:56:00,29,checkout
1300,07:56:00,30,checkout
1301,07:56:00,31,checkout
1302,07:56:00,32,checkout
1303,07:56:00,33,checkout
1304,07:56:00,34,checkout
1305,07:56:00,35,checkout
1306,07:56:00,36,checkout
1307,07:56:00,37,checkout
1308,07:56:00,38,checkout
1309,07:56:00,39,checkout
1310,07:56:00,40,checkout
1311,07:56:00,41,checkout
1312,07:56:00,42,dairy
1313,07:56:00,43,checkout
1314,07:56:00,44,checkout
1315,07:56:00,45,dairy
1316,07:56:00,46,checkout
1317,07:56:00,47,dairy
1318,07:57:00,0,checkout
1319,07:57:00,1,checkout
1320,07:57:00,2,checkout
1321,07:57:00,3,checkout
1322,07:57:00,4,checkout
1323,07:57:00,5,checkout
1324,07:57:00,6,checkout
1325,07:57:00,7,checkout
1326,07:57:00,8,checkout
1327,07:57:00,9,checkout
1328,07:57:00,10,checkout
1329,07:57:00,11,checkout
1330,07:57:00,12,checkout
1331,07:57:00,13,checkout
1332,07:57:00,14,checkout
1333,07:57:00,15,checkout
1334,07:57:00,16,checkout
1335,07:57:00,17,checkout
1336,07:57:00,18,checkout
1337,07:57:00,19,drinks
1338,07:57:00,20,checkout
1339,07:57:00,21,checkout
1340,07:57:00,22,checkout
1341,07:57:00,23,checkout
1342,07:57:00,24,checkout
1343,07:57:00,25,checkout
1344,07:57:00,26,checkout
1345,07:57:00,27,checkout
1346,07:57:00,28,checkout
1347,07:57:00,29,checkout
1348,07:57:00,30,checkout
1349,07:57:00,31,checkout
1350,07:57:00,32,checkout
1351,07:57:00,33,checkout
1352,07:57:00,34,checkout
1353,07:57:00,35,checkout
1354,07:57:00,36,checkout
1355,07:57:00,37,checkout
1356,07:57:00,38,checkout
1357,07:57:00,39,checkout
1358,07:57:00,40,checkout
1359,07:57:00,41,checkout
1360,07:57:00,42,dairy
1361,07:57:00,43,checkout
1362,07:57:00,44,checkout
1363,07:57:00,45,dairy
1364,07:57:00,46,checkout
1365,07:57:00,47,dairy
1366,07:57:00,48,entrance
1367,07:57:00,49,entrance
1368,07:58:00,0,checkout
1369,07:58:00,1,checkout
1370,07:58:00,2,checkout
1371,07:58:00,3,checkout
1372,07:58:00,4,checkout
1373,07:58:00,5,checkout
1374,07:58:00,6,checkout
1375,07:58:00,7,checkout
1376,07:58:00,8,checkout
1377,07:58:00,9,checkout
1378,07:58:00,10,checkout
1379,07:58:00,11,checkout
1380,07:58:00,12,checkout
1381,07:58:00,13,checkout
1382,07:58:00,14,checkout
1383,07:58:00,15,checkout
1384,07:58:00,16,checkout
1385,07:58:00,17,checkout
1386,07:58:00,18,checkout
1387,07:58:00,19,drinks
1388,07:58:00,20,checkout
1389,07:58:00,21,checkout
1390,07:58:00,22,checkout
1391,07:58:00,23,checkout
1392,07:58:00,24,checkout
1393,07:58:00,25,checkout
1394,07:58:00,26,checkout
1395,07:58:00,27,checkout
1396,07:58:00,28,checkout
1397,07:58:00,29,checkout
1398,07:58:00,30,checkout
1399,07:58:00,31,checkout
1400,07:58:00,32,checkout
1401,07:58:00,33,checkout
1402,07:58:00,34,checkout
1403,07:58:00,35,checkout
1404,07:58:00,36,checkout
1405,07:58:00,37,checkout
1406,07:58:00,38,checkout
1407,07:58:00,39,checkout
1408,07:58:00,40,checkout
1409,07:58:00,41,checkout
1410,07:58:00,42,dairy
1411,07:58:00,43,checkout
1412,07:58:00,44,checkout
1413,07:58:00,45,dairy
1414,07:58:00,46,checkout
1415,07:58:00,47,dairy
1416,07:58:00,48,dairy
1417,07:58:00,49,drinks
1418,07:58:00,50,entrance
1419,07:58:00,51,entrance
1420,07:59:00,0,checkout
1421,07:59:00,1,checkout
1422,07:59:00,2,checkout
1423,07:59:00,3,checkout
1424,07:59:00,4,checkout
1425,07:59:00,5,checkout
1426,07:59:00,6,checkout
1427,07:59:00,7,checkout
1428,07:59:00,8,checkout
1429,07:59:00,9,checkout
1430,07:59:00,10,checkout
1431,07:59:00,11,checkout
1432,07:59:00,12,checkout
1433,07:59:00,13,checkout
1434,07:59:00,14,checkout
1435,07:59:00,15,checkout
1436,07:59:00,16,checkout
1437,07:59:00,17,checkout
1438,07:59:00,18,checkout
1439,07:59:00,19,drinks
1440,07:59:00,20,checkout
1441,07:59:00,21,checkout
1442,07:59:00,22,checkout
1443,07:59:00,23,checkout
1444,07:59:00,24,checkout
1445,07:59:00,25,checkout
1446,07:59:00,26,checkout
1447,07:59:00,27,checkout
1448,07:59:00,28,checkout
1449,07:59:00,29,checkout
1450,07:59:00,30,checkout
1451,07:59:00,31,checkout
1452,07:59:00,32,checkout
1453,07:59:00,33,checkout
1454,07:59:00,34,checkout
1455,07:59:00,35,checkout
1456,07:59:00,36,checkout
1457,07:59:00,37,checkout
1458,07:59:00,38,checkout
1459,07:59:00,39,checkout
1460,07:59:00,40,checkout
1461,07:59:00,41,checkout
1462,07:59:00,42,dairy
1463,07:59:00,43,checkout
1464,07:59:00,44,checkout
1465,07:59:00,45,dairy
1466,07:59:00,46,checkout
1467,07:59:00,47,dairy
1468,07:59:00,48,dairy
1469,07:59:00,49,spices
1470,07:59:00,50,fruit
1471,07:59:00,51,drinks
1472,07:59:00,52,entrance
1473,08:00:00,0,checkout
1474,08:00:00,1,checkout
1475,08:00:00,2,checkout
1476,08:00:00,3,checkout
1477,08:00:00,4,checkout
1478,08:00:00,5,checkout
1479,08:00:00,6,checkout
1480,08:00:00,7,checkout
1481,08:00:00,8,checkout
1482,08:00:00,9,checkout
1483,08:00:00,10,checkout
1484,08:00:00,11,checkout
1485,08:00:00,12,checkout
1486,08:00:00,13,checkout
1487,08:00:00,14,checkout
1488,08:00:00,15,checkout
1489,08:00:00,16,checkout
1490,08:00:00,17,checkout
1491,08:00:00,18,checkout
1492,08:00:00,19,drinks
1493,08:00:00,20,checkout
1494,08:00:00,21,checkout
1495,08:00:00,22,checkout
1496,08:00:00,23,checkout
1497,08:00:00,24,checkout
1498,08:00:00,25,checkout
1499,08:00:00,26,checkout
1500,08:00:00,27,checkout
1501,08:00:00,28,checkout
1502,08:00:00,29,checkout
1503,08:00:00,30,checkout
1504,08:00:00,31,checkout
1505,08:00:00,32,checkout
1506,08:00:00,33,checkout
1507,08:00:00,34,checkout
1508,08:00:00,35,checkout
1509,08:00:00,36,checkout
1510,08:00:00,37,checkout
1511,08:00:00,38,checkout
1512,08:00:00,39,checkout
1513,08:00:00,40,checkout
1514,08:00:00,41,checkout
1515,08:00:00,42,dairy
1516,08:00:00,43,checkout
1517,08:00:00,44,checkout
1518,08:00:00,45,fruit
1519,08:00:00,46,checkout
1520,08:00:00,47,dairy
1521,08:00:00,48,dairy
1522,08:00:00,49,spices
1523,08:00:00,50,checkout
1524,08:00:00,51,drinks
1525,08:00:00,52,fruit
1526,08:00:00,53,entrance
1527,08:00:00,54,entrance
1528,08:00:00,55,entrance
